year,month,day_of_week,day_type,mode_canonical,pax_daily
2022,10,Wednesday,Normal Weekday,metro_train,497400
2022,10,Wednesday,Normal Weekday,regional_bus,33200
2022,10,Wednesday,Normal Weekday,regional_train,42700
2022,10,Wednesday,Normal Weekday,metro_tram,447800
2022,11,Friday,Normal Weekday,metro_bus,335600
2022,11,Friday,Normal Weekday,metro_train,479900
2022,11,Friday,Normal Weekday,regional_bus,36850
2022,11,Friday,Normal Weekday,regional_train,40150
2022,11,Friday,Normal Weekday,metro_tram,479000
2022,11,Monday,Normal Weekday,metro_bus,302000
2022,11,Monday,Normal Weekday,metro_train,409650
2022,11,Monday,Normal Weekday,regional_bus,33300
2022,11,Monday,Normal Weekday,regional_train,35600
2022,11,Monday,Normal Weekday,metro_tram,397800
2022,11,Saturday,Weekend,metro_bus,179550
2022,11,Saturday,Weekend,metro_train,326050
2022,11,Saturday,Weekend,regional_bus,17350
2022,11,Saturday,Weekend,regional_train,25350
2022,11,Saturday,Weekend,metro_tram,353050
2022,11,Sunday,Weekend,metro_bus,142800
2022,11,Sunday,Weekend,metro_train,237900
2022,11,Sunday,Weekend,regional_bus,9950
2022,11,Sunday,Weekend,regional_train,19150
2022,11,Sunday,Weekend,metro_tram,255200
2022,11,Thursday,Normal Weekday,metro_bus,340550
2022,11,Thursday,Normal Weekday,metro_train,506750
2022,11,Thursday,Normal Weekday,regional_bus,36950
2022,11,Thursday,Normal Weekday,regional_train,41900
2022,11,Thursday,Normal Weekday,metro_tram,470400
2022,11,Tuesday,Normal Weekday,metro_bus,332100
2022,11,Tuesday,Normal Weekday,metro_train,491900
2022,11,Tuesday,Normal Weekday,regional_bus,35950
2022,11,Tuesday,Normal Weekday,regional_train,41450
2022,11,Tuesday,Normal Weekday,metro_tram,451350
2022,11,Wednesday,Normal Weekday,metro_bus,335050
2022,11,Wednesday,Normal Weekday,metro_train,489650
2022,11,Wednesday,Normal Weekday,regional_bus,35950
2022,11,Wednesday,Normal Weekday,regional_train,40950
2022,11,Wednesday,Normal Weekday,metro_tram,462250
2022,12,Friday,Normal Weekday,metro_bus,334350
2022,12,Friday,Normal Weekday,metro_train,499350
2022,12,Friday,Normal Weekday,regional_bus,34000
2022,12,Friday,Normal Weekday,regional_train,43650
2022,12,Friday,Normal Weekday,metro_tram,462500
2022,12,Friday,School Holiday Weekday,metro_bus,232800
2022,12,Friday,School Holiday Weekday,metro_train,323650
2022,12,Friday,School Holiday Weekday,regional_bus,24650
2022,12,Friday,School Holiday Weekday,regional_train,31400
2022,12,Friday,School Holiday Weekday,metro_tram,362800
2022,12,Monday,Normal Weekday,metro_bus,290250
2022,12,Monday,Normal Weekday,metro_train,393950
2022,12,Monday,Normal Weekday,regional_bus,29350
2022,12,Monday,Normal Weekday,regional_train,35700
2022,12,Monday,Normal Weekday,metro_tram,378600
2022,12,Saturday,Weekend,metro_bus,172500
2022,12,Saturday,Weekend,metro_train,286000
2022,12,Saturday,Weekend,regional_bus,18300
2022,12,Saturday,Weekend,regional_train,23750
2022,12,Saturday,Weekend,metro_tram,302500
2022,12,Sunday,Weekend,metro_bus,132750
2022,12,Sunday,Weekend,metro_train,213650
2022,12,Sunday,Weekend,regional_bus,10800
2022,12,Sunday,Weekend,regional_train,17000
2022,12,Sunday,Weekend,metro_tram,248700
2022,12,Thursday,Normal Weekday,metro_bus,334850
2022,12,Thursday,Normal Weekday,metro_train,500250
2022,12,Thursday,Normal Weekday,regional_bus,34050
2022,12,Thursday,Normal Weekday,regional_train,43500
2022,12,Thursday,Normal Weekday,metro_tram,446500
2022,12,Thursday,School Holiday Weekday,metro_bus,238750
2022,12,Thursday,School Holiday Weekday,metro_train,346300
2022,12,Thursday,School Holiday Weekday,regional_bus,25400
2022,12,Thursday,School Holiday Weekday,regional_train,34550
2022,12,Thursday,School Holiday Weekday,metro_tram,375450
2022,12,Tuesday,Normal Weekday,metro_bus,317800
2022,12,Tuesday,Normal Weekday,metro_train,471950
2022,12,Tuesday,Normal Weekday,regional_bus,31450
2022,12,Tuesday,Normal Weekday,regional_train,41750
2022,12,Tuesday,Normal Weekday,metro_tram,425550
2022,12,Wednesday,Normal Weekday,metro_bus,322950
2022,12,Wednesday,Normal Weekday,metro_train,494450
2022,12,Wednesday,Normal Weekday,regional_bus,32000
2022,12,Wednesday,Normal Weekday,regional_train,44000
2022,12,Wednesday,Normal Weekday,metro_tram,424500
2022,12,Wednesday,School Holiday Weekday,metro_bus,239350
2022,12,Wednesday,School Holiday Weekday,metro_train,360000
2022,12,Wednesday,School Holiday Weekday,regional_bus,24800
2022,12,Wednesday,School Holiday Weekday,regional_train,35500
2022,12,Wednesday,School Holiday Weekday,metro_tram,368000
2023,1,Friday,School Holiday Weekday,metro_bus,273300
2023,1,Friday,School Holiday Weekday,metro_train,339700
2023,1,Friday,School Holiday Weekday,regional_bus,29600
2023,1,Friday,School Holiday Weekday,regional_train,33950
2023,1,Friday,School Holiday Weekday,metro_tram,452650
2023,1,Monday,Normal Weekday,metro_bus,311450
2023,1,Monday,Normal Weekday,metro_train,404550
2023,1,Monday,Normal Weekday,regional_bus,33300
2023,1,Monday,Normal Weekday,regional_train,35900
2023,1,Monday,Normal Weekday,metro_tram,416400
2023,1,Monday,School Holiday Weekday,metro_bus,275400
2023,1,Monday,School Holiday Weekday,metro_train,350500
2023,1,Monday,School Holiday Weekday,regional_bus,28300
2023,1,Monday,School Holiday Weekday,regional_train,34550
2023,1,Monday,School Holiday Weekday,metro_tram,430000
2023,1,Saturday,Weekend,metro_bus,164950
2023,1,Saturday,Weekend,metro_train,253950
2023,1,Saturday,Weekend,regional_bus,17550
2023,1,Saturday,Weekend,regional_train,21500
2023,1,Saturday,Weekend,metro_tram,358500
2023,1,Sunday,Weekend,metro_bus,129100
2023,1,Sunday,Weekend,metro_train,205450
2023,1,Sunday,Weekend,regional_bus,10400
2023,1,Sunday,Weekend,regional_train,17200
2023,1,Sunday,Weekend,metro_tram,287100
2023,1,Thursday,School Holiday Weekday,metro_bus,283850
2023,1,Thursday,School Holiday Weekday,metro_train,347900
2023,1,Thursday,School Holiday Weekday,regional_bus,28700
2023,1,Thursday,School Holiday Weekday,regional_train,36000
2023,1,Thursday,School Holiday Weekday,metro_tram,471300
2023,1,Tuesday,Normal Weekday,metro_bus,346650
2023,1,Tuesday,Normal Weekday,metro_train,485050
2023,1,Tuesday,Normal Weekday,regional_bus,38350
2023,1,Tuesday,Normal Weekday,regional_train,41100
2023,1,Tuesday,Normal Weekday,metro_tram,473800
2023,1,Tuesday,School Holiday Weekday,metro_bus,269700
2023,1,Tuesday,School Holiday Weekday,metro_train,359900
2023,1,Tuesday,School Holiday Weekday,regional_bus,26950
2023,1,Tuesday,School Holiday Weekday,regional_train,37000
2023,1,Tuesday,School Holiday Weekday,metro_tram,440750
2023,1,Wednesday,School Holiday Weekday,metro_bus,273650
2023,1,Wednesday,School Holiday Weekday,metro_train,360650
2023,1,Wednesday,School Holiday Weekday,regional_bus,28400
2023,1,Wednesday,School Holiday Weekday,regional_train,37150
2023,1,Wednesday,School Holiday Weekday,metro_tram,464400
2023,2,Friday,Normal Weekday,metro_bus,330350
2023,2,Friday,Normal Weekday,metro_train,471350
2023,2,Friday,Normal Weekday,regional_bus,38550
2023,2,Friday,Normal Weekday,regional_train,42300
2023,2,Friday,Normal Weekday,metro_tram,481750
2023,2,Monday,Normal Weekday,metro_bus,361200
2023,2,Monday,Normal Weekday,metro_train,473150
2023,2,Monday,Normal Weekday,regional_bus,40850
2023,2,Monday,Normal Weekday,regional_train,41250
2023,2,Monday,Normal Weekday,metro_tram,467850
2023,2,Saturday,Weekend,metro_bus,201000
2023,2,Saturday,Weekend,metro_train,286150
2023,2,Saturday,Weekend,regional_bus,18000
2023,2,Saturday,Weekend,regional_train,23350
2023,2,Saturday,Weekend,metro_tram,420400
2023,2,Sunday,Weekend,metro_bus,151350
2023,2,Sunday,Weekend,metro_train,207400
2023,2,Sunday,Weekend,regional_bus,10800
2023,2,Sunday,Weekend,regional_train,16200
2023,2,Sunday,Weekend,metro_tram,327350
2023,2,Thursday,Normal Weekday,metro_bus,353450
2023,2,Thursday,Normal Weekday,metro_train,516150
2023,2,Thursday,Normal Weekday,regional_bus,39950
2023,2,Thursday,Normal Weekday,regional_train,45850
2023,2,Thursday,Normal Weekday,metro_tram,493500
2023,2,Tuesday,Normal Weekday,metro_bus,383900
2023,2,Tuesday,Normal Weekday,metro_train,566500
2023,2,Tuesday,Normal Weekday,regional_bus,42150
2023,2,Tuesday,Normal Weekday,regional_train,48650
2023,2,Tuesday,Normal Weekday,metro_tram,521150
2023,2,Wednesday,Normal Weekday,metro_bus,370800
2023,2,Wednesday,Normal Weekday,metro_train,534450
2023,2,Wednesday,Normal Weekday,regional_bus,41550
2023,2,Wednesday,Normal Weekday,regional_train,46650
2023,2,Wednesday,Normal Weekday,metro_tram,511650
2023,3,Friday,Normal Weekday,metro_bus,382700
2023,3,Friday,Normal Weekday,metro_train,595050
2023,3,Friday,Normal Weekday,regional_bus,40350
2023,3,Friday,Normal Weekday,regional_train,51550
2023,3,Friday,Normal Weekday,metro_tram,537150
2023,3,Monday,Normal Weekday,metro_bus,373150
2023,3,Monday,Normal Weekday,metro_train,506250
2023,3,Monday,Normal Weekday,regional_bus,40450
2023,3,Monday,Normal Weekday,regional_train,44100
2023,3,Monday,Normal Weekday,metro_tram,483550
2023,3,Saturday,Weekend,metro_bus,201750
2023,3,Saturday,Weekend,metro_train,339400
2023,3,Saturday,Weekend,regional_bus,19800
2023,3,Saturday,Weekend,regional_train,29200
2023,3,Saturday,Weekend,metro_tram,445950
2023,3,Sunday,Weekend,metro_bus,167650
2023,3,Sunday,Weekend,metro_train,268800
2023,3,Sunday,Weekend,regional_bus,12300
2023,3,Sunday,Weekend,regional_train,21350
2023,3,Sunday,Weekend,metro_tram,334000
2023,3,Thursday,Normal Weekday,metro_bus,403250
2023,3,Thursday,Normal Weekday,metro_train,638600
2023,3,Thursday,Normal Weekday,regional_bus,42400
2023,3,Thursday,Normal Weekday,regional_train,53400
2023,3,Thursday,Normal Weekday,metro_tram,558500
2023,3,Tuesday,Normal Weekday,metro_bus,398050
2023,3,Tuesday,Normal Weekday,metro_train,583600
2023,3,Tuesday,Normal Weekday,regional_bus,43100
2023,3,Tuesday,Normal Weekday,regional_train,51450
2023,3,Tuesday,Normal Weekday,metro_tram,535200
2023,3,Wednesday,Normal Weekday,metro_bus,403050
2023,3,Wednesday,Normal Weekday,metro_train,593650
2023,3,Wednesday,Normal Weekday,regional_bus,42150
2023,3,Wednesday,Normal Weekday,regional_train,52000
2023,3,Wednesday,Normal Weekday,metro_tram,554100
2023,4,Friday,Normal Weekday,metro_bus,386000
2023,4,Friday,Normal Weekday,metro_train,533000
2023,4,Friday,Normal Weekday,regional_bus,41850
2023,4,Friday,Normal Weekday,regional_train,42400
2023,4,Friday,Normal Weekday,metro_tram,453900
2023,4,Friday,School Holiday Weekday,metro_bus,332600
2023,4,Friday,School Holiday Weekday,metro_train,486050
2023,4,Friday,School Holiday Weekday,regional_bus,32600
2023,4,Friday,School Holiday Weekday,regional_train,24800
2023,4,Friday,School Holiday Weekday,metro_tram,476300
2023,4,Monday,Normal Weekday,metro_bus,356850
2023,4,Monday,Normal Weekday,metro_train,499650
2023,4,Monday,Normal Weekday,regional_bus,37500
2023,4,Monday,Normal Weekday,regional_train,40600
2023,4,Monday,Normal Weekday,metro_tram,458100
2023,4,Monday,School Holiday Weekday,metro_bus,332850
2023,4,Monday,School Holiday Weekday,metro_train,474300
2023,4,Monday,School Holiday Weekday,regional_bus,30600
2023,4,Monday,School Holiday Weekday,regional_train,23050
2023,4,Monday,School Holiday Weekday,metro_tram,423250
2023,4,Saturday,Weekend,metro_bus,193700
2023,4,Saturday,Weekend,metro_train,330500
2023,4,Saturday,Weekend,regional_bus,21900
2023,4,Saturday,Weekend,regional_train,25500
2023,4,Saturday,Weekend,metro_tram,409100
2023,4,Sunday,Weekend,metro_bus,157700
2023,4,Sunday,Weekend,metro_train,262500
2023,4,Sunday,Weekend,regional_bus,13800
2023,4,Sunday,Weekend,regional_train,20000
2023,4,Sunday,Weekend,metro_tram,314700
2023,4,Thursday,Normal Weekday,metro_bus,391600
2023,4,Thursday,Normal Weekday,metro_train,564250
2023,4,Thursday,Normal Weekday,regional_bus,41350
2023,4,Thursday,Normal Weekday,regional_train,44950
2023,4,Thursday,Normal Weekday,metro_tram,495000
2023,4,Thursday,School Holiday Weekday,metro_bus,347600
2023,4,Thursday,School Holiday Weekday,metro_train,537400
2023,4,Thursday,School Holiday Weekday,regional_bus,32600
2023,4,Thursday,School Holiday Weekday,regional_train,24350
2023,4,Thursday,School Holiday Weekday,metro_tram,490050
2023,4,Tuesday,Normal Weekday,metro_bus,402800
2023,4,Tuesday,Normal Weekday,metro_train,587000
2023,4,Tuesday,Normal Weekday,regional_bus,43300
2023,4,Tuesday,Normal Weekday,regional_train,54350
2023,4,Tuesday,Normal Weekday,metro_tram,511850
2023,4,Tuesday,School Holiday Weekday,metro_bus,338950
2023,4,Tuesday,School Holiday Weekday,metro_train,516250
2023,4,Tuesday,School Holiday Weekday,regional_bus,31700
2023,4,Tuesday,School Holiday Weekday,regional_train,25900
2023,4,Tuesday,School Holiday Weekday,metro_tram,463700
2023,4,Wednesday,Normal Weekday,metro_bus,405300
2023,4,Wednesday,Normal Weekday,metro_train,573200
2023,4,Wednesday,Normal Weekday,regional_bus,42750
2023,4,Wednesday,Normal Weekday,regional_train,47350
2023,4,Wednesday,Normal Weekday,metro_tram,506800
2023,4,Wednesday,School Holiday Weekday,metro_bus,330000
2023,4,Wednesday,School Holiday Weekday,metro_train,513750
2023,4,Wednesday,School Holiday Weekday,regional_bus,29900
2023,4,Wednesday,School Holiday Weekday,regional_train,25500
2023,4,Wednesday,School Holiday Weekday,metro_tram,466900
2023,5,Friday,Normal Weekday,metro_bus,361050
2023,5,Friday,Normal Weekday,metro_train,522700
2023,5,Friday,Normal Weekday,regional_bus,39300
2023,5,Friday,Normal Weekday,regional_train,48350
2023,5,Friday,Normal Weekday,metro_tram,440900
2023,5,Monday,Normal Weekday,metro_bus,359450
2023,5,Monday,Normal Weekday,metro_train,477500
2023,5,Monday,Normal Weekday,regional_bus,38500
2023,5,Monday,Normal Weekday,regional_train,41950
2023,5,Monday,Normal Weekday,metro_tram,393300
2023,5,Saturday,Weekend,metro_bus,181000
2023,5,Saturday,Weekend,metro_train,325150
2023,5,Saturday,Weekend,regional_bus,21900
2023,5,Saturday,Weekend,regional_train,31350
2023,5,Saturday,Weekend,metro_tram,406150
2023,5,Sunday,Weekend,metro_bus,136950
2023,5,Sunday,Weekend,metro_train,254650
2023,5,Sunday,Weekend,regional_bus,13200
2023,5,Sunday,Weekend,regional_train,25500
2023,5,Sunday,Weekend,metro_tram,298300
2023,5,Thursday,Normal Weekday,metro_bus,387800
2023,5,Thursday,Normal Weekday,metro_train,563950
2023,5,Thursday,Normal Weekday,regional_bus,40750
2023,5,Thursday,Normal Weekday,regional_train,48800
2023,5,Thursday,Normal Weekday,metro_tram,458150
2023,5,Tuesday,Normal Weekday,metro_bus,375650
2023,5,Tuesday,Normal Weekday,metro_train,552150
2023,5,Tuesday,Normal Weekday,regional_bus,39700
2023,5,Tuesday,Normal Weekday,regional_train,47650
2023,5,Tuesday,Normal Weekday,metro_tram,432500
2023,5,Wednesday,Normal Weekday,metro_bus,381200
2023,5,Wednesday,Normal Weekday,metro_train,553850
2023,5,Wednesday,Normal Weekday,regional_bus,39500
2023,5,Wednesday,Normal Weekday,regional_train,48350
2023,5,Wednesday,Normal Weekday,metro_tram,443500
2023,6,Friday,Normal Weekday,metro_bus,340300
2023,6,Friday,Normal Weekday,metro_train,482750
2023,6,Friday,Normal Weekday,regional_bus,37300
2023,6,Friday,Normal Weekday,regional_train,46250
2023,6,Friday,Normal Weekday,metro_tram,407050
2023,6,Friday,School Holiday Weekday,metro_bus,305700
2023,6,Friday,School Holiday Weekday,metro_train,408750
2023,6,Friday,School Holiday Weekday,regional_bus,31350
2023,6,Friday,School Holiday Weekday,regional_train,56900
2023,6,Friday,School Holiday Weekday,metro_tram,414500
2023,6,Monday,Normal Weekday,metro_bus,325100
2023,6,Monday,Normal Weekday,metro_train,445000
2023,6,Monday,Normal Weekday,regional_bus,36300
2023,6,Monday,Normal Weekday,regional_train,41150
2023,6,Monday,Normal Weekday,metro_tram,352100
2023,6,Monday,School Holiday Weekday,metro_bus,302500
2023,6,Monday,School Holiday Weekday,metro_train,367500
2023,6,Monday,School Holiday Weekday,regional_bus,29250
2023,6,Monday,School Holiday Weekday,regional_train,47250
2023,6,Monday,School Holiday Weekday,metro_tram,356850
2023,6,Saturday,Weekend,metro_bus,186250
2023,6,Saturday,Weekend,metro_train,285800
2023,6,Saturday,Weekend,regional_bus,21500
2023,6,Saturday,Weekend,regional_train,27400
2023,6,Saturday,Weekend,metro_tram,412900
2023,6,Sunday,Weekend,metro_bus,146800
2023,6,Sunday,Weekend,metro_train,236850
2023,6,Sunday,Weekend,regional_bus,12600
2023,6,Sunday,Weekend,regional_train,23400
2023,6,Sunday,Weekend,metro_tram,318450
2023,6,Thursday,Normal Weekday,metro_bus,358750
2023,6,Thursday,Normal Weekday,metro_train,525350
2023,6,Thursday,Normal Weekday,regional_bus,38500
2023,6,Thursday,Normal Weekday,regional_train,49450
2023,6,Thursday,Normal Weekday,metro_tram,415900
2023,6,Thursday,School Holiday Weekday,metro_bus,328350
2023,6,Thursday,School Holiday Weekday,metro_train,432750
2023,6,Thursday,School Holiday Weekday,regional_bus,32050
2023,6,Thursday,School Holiday Weekday,regional_train,56550
2023,6,Thursday,School Holiday Weekday,metro_tram,417500
2023,6,Tuesday,Normal Weekday,metro_bus,359600
2023,6,Tuesday,Normal Weekday,metro_train,520050
2023,6,Tuesday,Normal Weekday,regional_bus,38450
2023,6,Tuesday,Normal Weekday,regional_train,48000
2023,6,Tuesday,Normal Weekday,metro_tram,402700
2023,6,Tuesday,School Holiday Weekday,metro_bus,329100
2023,6,Tuesday,School Holiday Weekday,metro_train,430250
2023,6,Tuesday,School Holiday Weekday,regional_bus,31450
2023,6,Tuesday,School Holiday Weekday,regional_train,55050
2023,6,Tuesday,School Holiday Weekday,metro_tram,400100
2023,6,Wednesday,Normal Weekday,metro_bus,359150
2023,6,Wednesday,Normal Weekday,metro_train,527200
2023,6,Wednesday,Normal Weekday,regional_bus,36900
2023,6,Wednesday,Normal Weekday,regional_train,48800
2023,6,Wednesday,Normal Weekday,metro_tram,406950
2023,6,Wednesday,School Holiday Weekday,metro_bus,307350
2023,6,Wednesday,School Holiday Weekday,metro_train,411550
2023,6,Wednesday,School Holiday Weekday,regional_bus,30700
2023,6,Wednesday,School Holiday Weekday,regional_train,55350
2023,6,Wednesday,School Holiday Weekday,metro_tram,395900
2023,7,Friday,Normal Weekday,metro_bus,360700
